id,text_de,author,category,difficulty,explanation_short,provenance
kapital1_029,Akkumulation verbindet Wachstum mit sozialer Polarisierung.,(unknown),"Akkumulation,Ungleichheit",advanced,Kurz erklaert: Akkumulation verbindet Wachstum mit sozialer Polarisierung.,generated
kapital1_030,Die Ware ist der Ausgangspunkt der kapitalistischen Analyse.,(unknown),"Ware,Wert",beginner,Kurz erklaert: Die Ware ist der Ausgangspunkt der kapitalistischen Analyse.,generated
kapital1_031,"Wert entsteht nicht aus der Sache, sondern aus gesellschaftlicher Arbeit.",(unknown),"Geld,Zirkulation",intermediate,"Kurz erklaert: Wert entsteht nicht aus der Sache, sondern aus gesellschaftlicher Arbeit.",generated
kapital1_032,Mehrwert erklaert den spezifischen Profitmechanismus des Kapitals.,(unknown),"Mehrwert,Arbeit",advanced,Kurz erklaert: Mehrwert erklaert den spezifischen Profitmechanismus des Kapitals.,generated
kapital2_001,Die Reproduktion des Gesamtkapitals verlangt einen kontinuierlichen Kreislauf.,(unknown),"Reproduktion,Kreislauf",intermediate,Kurz erklaert: Die Reproduktion des Gesamtkapitals verlangt einen kontinuierlichen Kreislauf.,generated
kapital2_002,"Zirkulation ist fuer das Kapital keine Nebenfrage, sondern Bedingung seiner Bewegung.",(unknown),"Zirkulation,Kapital",advanced,"Kurz erklaert: Zirkulation ist fuer das Kapital keine Nebenfrage, sondern Bedingung seiner Bewegung.",generated
kapital2_003,Der Umschlag des Kapitals beeinflusst Profit und Wachstum entscheidend.,(unknown),"Umschlag,Zeit",beginner,Kurz erklaert: Der Umschlag des Kapitals beeinflusst Profit und Wachstum entscheidend.,generated
kapital2_004,Produktions- und Zirkulationszeit greifen im Kapitalismus ineinander.,(unknown),"Kreislauf,Warenkapital",intermediate,Kurz erklaert: Produktions- und Zirkulationszeit greifen im Kapitalismus ineinander.,generated
kapital2_005,Jede Unterbrechung des Kreislaufs macht die Abhaengigkeit sichtbar.,(unknown),"Geld,Produktion",advanced,Kurz erklaert: Jede Unterbrechung des Kreislaufs macht die Abhaengigkeit sichtbar.,generated
kapital2_006,Die Reproduktion des Gesamtkapitals verlangt einen kontinuierlichen Kreislauf.,(unknown),"Reproduktion,Kreislauf",beginner,Kurz erklaert: Die Reproduktion des Gesamtkapitals verlangt einen kontinuierlichen Kreislauf.,generated
kapital2_007,"Zirkulation ist fuer das Kapital keine Nebenfrage, sondern Bedingung seiner Bewegung.",(unknown),"Zirkulation,Kapital",intermediate,"Kurz erklaert: Zirkulation ist fuer das Kapital keine Nebenfrage, sondern Bedingung seiner Bewegung.",generated
kapital2_008,Der Umschlag des Kapitals beeinflusst Profit und Wachstum entscheidend.,(unknown),"Umschlag,Zeit",advanced,Kurz erklaert: Der Umschlag des Kapitals beeinflusst Profit und Wachstum entscheidend.,generated
kapital2_009,Produktions- und Zirkulationszeit greifen im Kapitalismus ineinander.,(unknown),"Kreislauf,Warenkapital",beginner,Kurz erklaert: Produktions- und Zirkulationszeit greifen im Kapitalismus ineinander.,generated
kapital2_010,Jede Unterbrechung des Kreislaufs macht die Abhaengigkeit sichtbar.,(unknown),"Geld,Produktion",intermediate,Kurz erklaert: Jede Unterbrechung des Kreislaufs macht die Abhaengigkeit sichtbar.,generated
kapital2_011,Die Reproduktion des Gesamtkapitals verlangt einen kontinuierlichen Kreislauf.,(unknown),"Reproduktion,Kreislauf",advanced,Kurz erklaert: Die Reproduktion des Gesamtkapitals verlangt einen kontinuierlichen Kreislauf.,generated
kapital2_012,"Zirkulation ist fuer das Kapital keine Nebenfrage, sondern Bedingung seiner Bewegung.",(unknown),"Zirkulation,Kapital",beginner,"Kurz erklaert: Zirkulation ist fuer das Kapital keine Nebenfrage, sondern Bedingung seiner Bewegung.",generated
kapital2_013,Der Umschlag des Kapitals beeinflusst Profit und Wachstum entscheidend.,(unknown),"Umschlag,Zeit",intermediate,Kurz erklaert: Der Umschlag des Kapitals beeinflusst Profit und Wachstum entscheidend.,generated
kapital2_014,Produktions- und Zirkulationszeit greifen im Kapitalismus ineinander.,(unknown),"Kreislauf,Warenkapital",advanced,Kurz erklaert: Produktions- und Zirkulationszeit greifen im Kapitalismus ineinander.,generated
kapital2_015,Jede Unterbrechung des Kreislaufs macht die Abhaengigkeit sichtbar.,(unknown),"Geld,Produktion",beginner,Kurz erklaert: Jede Unterbrechung des Kreislaufs macht die Abhaengigkeit sichtbar.,generated
kapital2_016,Die Reproduktion des Gesamtkapitals verlangt einen kontinuierlichen Kreislauf.,(unknown),"Reproduktion,Kreislauf",intermediate,Kurz erklaert: Die Reproduktion des Gesamtkapitals verlangt einen kontinuierlichen Kreislauf.,generated
kapital2_017,"Zirkulation ist fuer das Kapital keine Nebenfrage, sondern Bedingung seiner Bewegung.",(unknown),"Zirkulation,Kapital",advanced,"Kurz erklaert: Zirkulation ist fuer das Kapital keine Nebenfrage, sondern Bedingung seiner Bewegung.",generated
kapital2_018,Der Umschlag des Kapitals beeinflusst Profit und Wachstum entscheidend.,(unknown),"Umschlag,Zeit",beginner,Kurz erklaert: Der Umschlag des Kapitals beeinflusst Profit und Wachstum entscheidend.,generated
kapital3_001,Die Tendenz der Profitrate zeigt den inneren Widerspruch kapitalistischer Produktion.,(unknown),"Profitrate,Konkurrenz",intermediate,Kurz erklaert: Die Tendenz der Profitrate zeigt den inneren Widerspruch kapitalistischer Produktion.,generated
kapital3_002,Kredit erweitert die Dynamik des Kapitals und verstaerkt zugleich seine Risiken.,(unknown),"Kredit,Finanz",advanced,Kurz erklaert: Kredit erweitert die Dynamik des Kapitals und verstaerkt zugleich seine Risiken.,generated
kapital3_003,Grundrente macht Eigentum an Natur und Raum oekonomisch wirksam.,(unknown),"Grundrente,Eigentum",beginner,Kurz erklaert: Grundrente macht Eigentum an Natur und Raum oekonomisch wirksam.,generated
kapital3_004,Konkurrenz zwingt Einzelkapitale zu steter Anpassung.,(unknown),"Transformation,Preis",intermediate,Kurz erklaert: Konkurrenz zwingt Einzelkapitale zu steter Anpassung.,generated
kapital3_005,Transformation von Werten in Preise bleibt ein Kernproblem der politischen Oekonomie.,(unknown),"Akkumulation,Krise",advanced,Kurz erklaert: Transformation von Werten in Preise bleibt ein Kernproblem der politischen Oekonomie.,generated
kapital3_006,Die Tendenz der Profitrate zeigt den inneren Widerspruch kapitalistischer Produktion.,(unknown),"Profitrate,Konkurrenz",beginner,Kurz erklaert: Die Tendenz der Profitrate zeigt den inneren Widerspruch kapitalistischer Produktion.,generated
kapital3_007,Kredit erweitert die Dynamik des Kapitals und verstaerkt zugleich seine Risiken.,(unknown),"Kredit,Finanz",intermediate,Kurz erklaert: Kredit erweitert die Dynamik des Kapitals und verstaerkt zugleich seine Risiken.,generated
kapital3_008,Grundrente macht Eigentum an Natur und Raum oekonomisch wirksam.,(unknown),"Grundrente,Eigentum",advanced,Kurz erklaert: Grundrente macht Eigentum an Natur und Raum oekonomisch wirksam.,generated
kapital3_009,Konkurrenz zwingt Einzelkapitale zu steter Anpassung.,(unknown),"Transformation,Preis",beginner,Kurz erklaert: Konkurrenz zwingt Einzelkapitale zu steter Anpassung.,generated
kapital3_010,Transformation von Werten in Preise bleibt ein Kernproblem der politischen Oekonomie.,(unknown),"Akkumulation,Krise",intermediate,Kurz erklaert: Transformation von Werten in Preise bleibt ein Kernproblem der politischen Oekonomie.,generated
kapital3_011,Die Tendenz der Profitrate zeigt den inneren Widerspruch kapitalistischer Produktion.,(unknown),"Profitrate,Konkurrenz",advanced,Kurz erklaert: Die Tendenz der Profitrate zeigt den inneren Widerspruch kapitalistischer Produktion.,generated
kapital3_012,Kredit erweitert die Dynamik des Kapitals und verstaerkt zugleich seine Risiken.,(unknown),"Kredit,Finanz",beginner,Kurz erklaert: Kredit erweitert die Dynamik des Kapitals und verstaerkt zugleich seine Risiken.,generated
kapital3_013,Grundrente macht Eigentum an Natur und Raum oekonomisch wirksam.,(unknown),"Grundrente,Eigentum",intermediate,Kurz erklaert: Grundrente macht Eigentum an Natur und Raum oekonomisch wirksam.,generated
kapital3_014,Konkurrenz zwingt Einzelkapitale zu steter Anpassung.,(unknown),"Transformation,Preis",advanced,Kurz erklaert: Konkurrenz zwingt Einzelkapitale zu steter Anpassung.,generated
kapital3_015,Transformation von Werten in Preise bleibt ein Kernproblem der politischen Oekonomie.,(unknown),"Akkumulation,Krise",beginner,Kurz erklaert: Transformation von Werten in Preise bleibt ein Kernproblem der politischen Oekonomie.,generated
kapital3_016,Die Tendenz der Profitrate zeigt den inneren Widerspruch kapitalistischer Produktion.,(unknown),"Profitrate,Konkurrenz",intermediate,Kurz erklaert: Die Tendenz der Profitrate zeigt den inneren Widerspruch kapitalistischer Produktion.,generated
kapital3_017,Kredit erweitert die Dynamik des Kapitals und verstaerkt zugleich seine Risiken.,(unknown),"Kredit,Finanz",advanced,Kurz erklaert: Kredit erweitert die Dynamik des Kapitals und verstaerkt zugleich seine Risiken.,generated
kapital3_018,Grundrente macht Eigentum an Natur und Raum oekonomisch wirksam.,(unknown),"Grundrente,Eigentum",beginner,Kurz erklaert: Grundrente macht Eigentum an Natur und Raum oekonomisch wirksam.,generated
kapital_004,"Nicht das Bewusstsein der Menschen bestimmt ihr Sein, sondern ihr gesellschaftliches Sein bestimmt ihr Bewusstsein.",(unknown),"Materialismus,Gesellschaft",intermediate,Materielle Lebensverhaeltnisse praegen Denkweisen und Ideologien.,generated
kritik1859_005,Das gesellschaftliche Sein formt das Bewusstsein.,(unknown),"Materialismus,Geschichte",advanced,Kurz erklaert: Das gesellschaftliche Sein formt das Bewusstsein.,generated
kritik1859_006,Produktionsverhaeltnisse bilden die Basis historischer Analysen.,(unknown),"Politische Oekonomie,Methode",beginner,Kurz erklaert: Produktionsverhaeltnisse bilden die Basis historischer Analysen.,generated
kritik1859_007,Theorie muss sich an den realen Formen der Produktion messen.,(unknown),"Bewusstsein,Gesellschaft",intermediate,Kurz erklaert: Theorie muss sich an den realen Formen der Produktion messen.,generated
kritik1859_008,"Oekonomische Kategorien sind historische Formen, keine Naturtatsachen.",(unknown),"Produktionsverhaeltnisse,Theorie",advanced,"Kurz erklaert: Oekonomische Kategorien sind historische Formen, keine Naturtatsachen.",generated
kritik1859_009,Die Kritik beginnt mit der Analyse der materiellen Verhaeltnisse.,(unknown),"Widerspruch,Entwicklung",beginner,Kurz erklaert: Die Kritik beginnt mit der Analyse der materiellen Verhaeltnisse.,generated
kritik1859_010,Das gesellschaftliche Sein formt das Bewusstsein.,(unknown),"Materialismus,Geschichte",intermediate,Kurz erklaert: Das gesellschaftliche Sein formt das Bewusstsein.,generated
kritik1859_011,Produktionsverhaeltnisse bilden die Basis historischer Analysen.,(unknown),"Politische Oekonomie,Methode",advanced,Kurz erklaert: Produktionsverhaeltnisse bilden die Basis historischer Analysen.,generated
kritik1859_012,Theorie muss sich an den realen Formen der Produktion messen.,(unknown),"Bewusstsein,Gesellschaft",beginner,Kurz erklaert: Theorie muss sich an den realen Formen der Produktion messen.,generated
kritik1859_013,"Oekonomische Kategorien sind historische Formen, keine Naturtatsachen.",(unknown),"Produktionsverhaeltnisse,Theorie",intermediate,"Kurz erklaert: Oekonomische Kategorien sind historische Formen, keine Naturtatsachen.",generated
kritik1859_014,Die Kritik beginnt mit der Analyse der materiellen Verhaeltnisse.,(unknown),"Widerspruch,Entwicklung",advanced,Kurz erklaert: Die Kritik beginnt mit der Analyse der materiellen Verhaeltnisse.,generated
kritik1859_015,Das gesellschaftliche Sein formt das Bewusstsein.,(unknown),"Materialismus,Geschichte",beginner,Kurz erklaert: Das gesellschaftliche Sein formt das Bewusstsein.,generated
kritik1859_016,Produktionsverhaeltnisse bilden die Basis historischer Analysen.,(unknown),"Politische Oekonomie,Methode",intermediate,Kurz erklaert: Produktionsverhaeltnisse bilden die Basis historischer Analysen.,generated
kritik1859_017,Theorie muss sich an den realen Formen der Produktion messen.,(unknown),"Bewusstsein,Gesellschaft",advanced,Kurz erklaert: Theorie muss sich an den realen Formen der Produktion messen.,generated
kritik1859_018,"Oekonomische Kategorien sind historische Formen, keine Naturtatsachen.",(unknown),"Produktionsverhaeltnisse,Theorie",beginner,"Kurz erklaert: Oekonomische Kategorien sind historische Formen, keine Naturtatsachen.",generated
kritik1859_019,Die Kritik beginnt mit der Analyse der materiellen Verhaeltnisse.,(unknown),"Widerspruch,Entwicklung",intermediate,Kurz erklaert: Die Kritik beginnt mit der Analyse der materiellen Verhaeltnisse.,generated
kritik1859_020,Das gesellschaftliche Sein formt das Bewusstsein.,(unknown),"Materialismus,Geschichte",advanced,Kurz erklaert: Das gesellschaftliche Sein formt das Bewusstsein.,generated
kritik1859_021,Produktionsverhaeltnisse bilden die Basis historischer Analysen.,(unknown),"Politische Oekonomie,Methode",beginner,Kurz erklaert: Produktionsverhaeltnisse bilden die Basis historischer Analysen.,generated
kritik1859_022,Theorie muss sich an den realen Formen der Produktion messen.,(unknown),"Bewusstsein,Gesellschaft",intermediate,Kurz erklaert: Theorie muss sich an den realen Formen der Produktion messen.,generated
lohnarbeit_001,Lohnarbeit ist der Austausch von Arbeitskraft gegen Geld.,(unknown),"Lohn,Arbeitskraft",intermediate,Kurz erklaert: Lohnarbeit ist der Austausch von Arbeitskraft gegen Geld.,generated
lohnarbeit_002,"Kapital und Arbeit stehen in einer sozialen Beziehung, nicht nur in einem Vertrag.",(unknown),"Kapital,Tausch",advanced,"Kurz erklaert: Kapital und Arbeit stehen in einer sozialen Beziehung, nicht nur in einem Vertrag.",generated
lohnarbeit_003,"Der Lohn deckt die Arbeitskraft, nicht den vollen geschaffenen Wert.",(unknown),"Ausbeutung,Arbeitszeit",beginner,"Kurz erklaert: Der Lohn deckt die Arbeitskraft, nicht den vollen geschaffenen Wert.",generated
lohnarbeit_004,Ausbeutung bleibt auch im rechtlich freien Vertrag moeglich.,(unknown),"Proletariat,Markt",intermediate,Kurz erklaert: Ausbeutung bleibt auch im rechtlich freien Vertrag moeglich.,generated
lohnarbeit_005,Der Markt verdeckt oft die Abhaengigkeit der Arbeit.,(unknown),"Wert,Produktion",advanced,Kurz erklaert: Der Markt verdeckt oft die Abhaengigkeit der Arbeit.,generated
lohnarbeit_006,Lohnarbeit ist der Austausch von Arbeitskraft gegen Geld.,(unknown),"Lohn,Arbeitskraft",beginner,Kurz erklaert: Lohnarbeit ist der Austausch von Arbeitskraft gegen Geld.,generated
lohnarbeit_007,"Kapital und Arbeit stehen in einer sozialen Beziehung, nicht nur in einem Vertrag.",(unknown),"Kapital,Tausch",intermediate,"Kurz erklaert: Kapital und Arbeit stehen in einer sozialen Beziehung, nicht nur in einem Vertrag.",generated
lohnarbeit_008,"Der Lohn deckt die Arbeitskraft, nicht den vollen geschaffenen Wert.",(unknown),"Ausbeutung,Arbeitszeit",advanced,"Kurz erklaert: Der Lohn deckt die Arbeitskraft, nicht den vollen geschaffenen Wert.",generated
lohnarbeit_009,Ausbeutung bleibt auch im rechtlich freien Vertrag moeglich.,(unknown),"Proletariat,Markt",beginner,Kurz erklaert: Ausbeutung bleibt auch im rechtlich freien Vertrag moeglich.,generated
lohnarbeit_010,Der Markt verdeckt oft die Abhaengigkeit der Arbeit.,(unknown),"Wert,Produktion",intermediate,Kurz erklaert: Der Markt verdeckt oft die Abhaengigkeit der Arbeit.,generated
lohnarbeit_011,Lohnarbeit ist der Austausch von Arbeitskraft gegen Geld.,(unknown),"Lohn,Arbeitskraft",advanced,Kurz erklaert: Lohnarbeit ist der Austausch von Arbeitskraft gegen Geld.,generated
lohnarbeit_012,"Kapital und Arbeit stehen in einer sozialen Beziehung, nicht nur in einem Vertrag.",(unknown),"Kapital,Tausch",beginner,"Kurz erklaert: Kapital und Arbeit stehen in einer sozialen Beziehung, nicht nur in einem Vertrag.",generated
lohnarbeit_013,"Der Lohn deckt die Arbeitskraft, nicht den vollen geschaffenen Wert.",(unknown),"Ausbeutung,Arbeitszeit",intermediate,"Kurz erklaert: Der Lohn deckt die Arbeitskraft, nicht den vollen geschaffenen Wert.",generated
lohnarbeit_014,Ausbeutung bleibt auch im rechtlich freien Vertrag moeglich.,(unknown),"Proletariat,Markt",advanced,Kurz erklaert: Ausbeutung bleibt auch im rechtlich freien Vertrag moeglich.,generated
lohnarbeit_015,Der Markt verdeckt oft die Abhaengigkeit der Arbeit.,(unknown),"Wert,Produktion",beginner,Kurz erklaert: Der Markt verdeckt oft die Abhaengigkeit der Arbeit.,generated
lohnarbeit_016,Lohnarbeit ist der Austausch von Arbeitskraft gegen Geld.,(unknown),"Lohn,Arbeitskraft",intermediate,Kurz erklaert: Lohnarbeit ist der Austausch von Arbeitskraft gegen Geld.,generated
lohnarbeit_017,"Kapital und Arbeit stehen in einer sozialen Beziehung, nicht nur in einem Vertrag.",(unknown),"Kapital,Tausch",advanced,"Kurz erklaert: Kapital und Arbeit stehen in einer sozialen Beziehung, nicht nur in einem Vertrag.",generated
